,celltype,major_celltype,label,Neurons_In,Neurons_Ex,Oligo_2_3_2,Oligo_2_3_1,Oligo_2_2,Oligo_2_1,OPC,AstroSERPINI2,AstroPLCG1,AstroAQP1,TC_prolif,TC_OPC,TC_oligo,TC_NPC,TC_AC,TC_mesnh,TC_mesh,Mg_prolif,Mg_1_3,Mg_1_1,Granulocyte,Monocyte_Nc,Monocyte,Mac_prolif,Mac_5_1_3,Mac_5_1_2,DC_mig,DC,NKT,Treg,Tcell_prolif,CD8_TRM,CD8,CD4,Bcell_plasma,Bcell,gbmFib_6,gbmFib_5,gbmFib_4,Fibroblast,FBMC,gbmEndoPeri_2,gbmEndoPeri_1,gbmPeri,Pericyte,SMC,gbmEndo_9_4,gbmEndo_9_3,gbmEndo_9_1a,gbmEndo_9_1,Endo_cap,Venule,Venous,Art3,Art2,Art1
CLEC9A,Mg_1_3,Microglia,,-0.469215207171403,-0.26254013555015,-0.431659715280953,-0.477023839366584,-0.499002682752105,-0.447015864615328,-0.499002682752105,-0.499002682752105,-0.499002682752105,-0.499002682752105,-0.437320600197449,-0.334058419983534,-0.450141837655184,-0.471934501504072,-0.416305137083294,-0.457049373205815,-0.407767262359677,1.83659485957514,4.15917412523968,3.01954301438452,-0.267815948897107,-0.499002682752105,-0.471621229686043,0.0158135846473406,-0.247313403839642,0.901400260003242,0.215473167581437,3.94143873426298,-0.414906947707592,-0.447362456462921,0.252723287983444,-0.415582112740294,-0.470900754249125,-0.438364041011621,-0.366399717944722,0.0478475227309528,-0.418526254206569,-0.464520066781417,-0.39994143001587,0.0017225917574036,-0.248454611694106,-0.499002682752105,-0.315470523587153,-0.471420328643194,-0.499002682752105,-0.353433034192569,0.864715533437749,-0.372756675685018,0.101737845793042,-0.319079223848286,-0.168275648225553,-0.151606483653786,0.982298936035767,-0.16970170747322,-0.049944048854763,0.15696654195816
CX3CR1,Mg_1_3,Microglia,CX3CR1,-0.499327761397268,-0.501951617637101,-0.397038776564473,-0.448265425014007,-0.469079601907352,-0.45776351889495,-0.518002116164867,-0.44371286590402,-0.518002116164867,-0.518002116164867,-0.299401955044686,-0.403773838850714,-0.384688770916115,-0.397173157776686,-0.386380640437877,-0.337632766082634,-0.443987499316845,3.26242552411738,3.59060808233727,3.28217099718406,-0.282922080998221,2.62728135617537,-0.258541154501231,0.166574613012162,-0.0752019576614926,0.633144422901904,-0.343505680968341,1.01853043545693,1.14161737654635,-0.303128458703135,-0.103597555614907,-0.335725959621315,-0.27161085262812,-0.373905932172475,-0.47264031753179,0.00134851317505298,-0.330180612901935,-0.416468465056206,-0.505052237199726,-0.518002116164867,-0.518002116164867,-0.258340505147084,-0.0872648607487855,-0.362763300419564,-0.518002116164867,-0.506329040970305,1.87385186821402,-0.145534410242531,-0.20000664140623,-0.256302526128555,-0.165553235069933,-0.518002116164867,-0.518002116164867,-0.492778046035226,-0.518002116164867,-0.518002116164867
LILRA4,Mg_1_3,Microglia,,-0.463848145721805,-0.478519220437941,-0.351004561994551,-0.375612423938225,-0.367131035456232,-0.363118059873367,-0.478519220437941,-0.478519220437941,-0.478519220437941,-0.478519220437941,-0.348556661664677,-0.366859069301902,-0.424864691369659,-0.451170209845808,-0.364568295997642,-0.340722677860781,-0.478519220437941,2.48160128350775,4.15076140024367,3.93607069820806,-0.222265459800688,1.30475155703811,-0.45191079878077,-0.28653514115127,0.225482057056352,1.31370173319944,0.225169844893746,0.226702829960154,-0.287473574413347,-0.328558653260703,-0.371503830121003,-0.44766119497891,-0.424752747114928,-0.394868919922788,1.45861625206927,1.16259205524398,-0.341975204402427,-0.478519220437941,-0.422496734609968,-0.478519220437941,-0.478519220437941,-0.478519220437941,-0.138130689875376,-0.294358421204082,-0.478519220437941,-0.478519220437941,1.28994059027193,-0.227226935700936,-0.181259238475611,-0.298602150004314,-0.303528027405687,-0.478519220437941,-0.478519220437941,-0.478519220437941,-0.478519220437941,-0.478519220437941
P2RY12,Mg_1_3,Microglia,P2RY12,-0.331891906059655,-0.217418751208952,-0.173320764697488,-0.298209412092273,-0.392409037825425,-0.343510730198681,-0.100580929841878,-0.15732724174366,-0.442700562425252,-0.282128699781441,-0.215372096623165,-0.192948310565932,-0.213030554430648,-0.35592714946297,-0.27150634795291,-0.18548122682958,-0.379789459653611,3.79140269781359,4.25174455235042,3.91931043112494,-0.195333624036206,-0.273768955314378,-0.227719952327775,-0.0561837507967929,0.174798795787188,0.481683940005478,-0.442700562425252,0.817727703768948,-0.254876785081251,-0.192044884738092,-0.139874306192713,-0.323883334157706,-0.393177000054613,-0.248750852972509,-0.237595609059252,0.298842301094317,-0.402350216459729,-0.427894240461769,-0.415552150116548,-0.421713843507665,-0.433796269337327,-0.229694162755292,-0.0144581109239713,-0.380969083145718,-0.423345648238963,-0.442700562425252,1.0000182684084,-0.303303586828816,-0.442700562425252,-0.422889993702456,-0.264945931700733,-0.442700562425252,-0.442700562425252,-0.442700562425252,-0.418751468994687,-0.422898373503301
C3AR1,Mg_1_1,Microglia,,-0.591941614071427,-0.558122587363882,-0.538069363093135,-0.56758087936062,-0.569156529965235,-0.574195117340176,-0.607707174462367,-0.607707174462367,-0.607707174462367,-0.55357787342815,-0.456625954932008,-0.527572151691496,-0.507734669819778,-0.529109277867803,-0.526442765427045,-0.411576716864938,-0.474085093893016,3.10835467009418,2.41830076570138,3.45828820182087,-0.430276475586719,1.49372223591624,0.312845641713801,1.19927728328468,1.34061182823158,2.70308885278618,-0.300099120268343,1.53745233759556,-0.336686906116098,0.309366581826176,0.0440765057769757,-0.412851113449701,-0.256726532701285,-0.332323962715462,-0.45104312186954,-0.28031013082376,-0.331586085332083,-0.305754358831613,-0.501061073564045,-0.470069137097104,-0.53749921092683,-0.168183371123266,-0.114568274447643,-0.337149382017299,-0.57757521728642,-0.567968954205097,1.63427825965445,-0.113303602424056,-0.220152966707357,-0.32509901309911,-0.299858966967636,-0.555232130481526,-0.517213049713301,-0.566622752781494,-0.52473267310714,-0.516803462252338
CD83,Mg_1_1,Microglia,,-0.63317589208794,-0.468874702760443,-0.660901237513796,-0.779841185482536,-0.802190089306264,-0.795863481703767,-0.820000030739241,-0.683619819295422,-0.756551226134186,-0.788517890051473,-0.426347415090151,-0.625806775046604,-0.601062143559736,-0.710357941952564,-0.630350901775283,-0.564289190884588,-0.685990176058051,2.47145352953955,0.941483362123904,2.70201549528906,-0.660626285080843,-0.135159293816051,0.534751220742166,0.848420838520139,1.15209083974703,2.13146853500403,2.44324492387952,2.54286881687861,-0.537225750153424,-0.157689491252434,0.187318784411977,-0.528668070936513,-0.626892616641299,-0.620473609456151,-0.411303971317948,2.10721593121608,-0.107992176799638,-0.336595991275608,-0.551231677396578,-0.280221446361486,-0.419076920736246,0.359628662965635,-0.181259675677468,-0.181108678705231,-0.662642905142978,-0.613183496793104,1.99742028568836,0.264359786387014,-0.344693952261034,-0.0905375524802653,-0.181711134068632,-0.739434833908193,-0.309485940058699,-0.0227183398914205,-0.6708844984623,0.120817395722523
PDK4,Mg_1_1,Microglia,,-1.19529139725383,-1.21077256913245,1.43270312175104,1.83421814081291,1.28164728811742,0.958219827190125,-1.04612241374075,0.987607964458418,0.435849547675285,0.221739168534956,-0.709184924254908,-0.637722837044117,-0.683291145557683,-0.957212111059687,0.146750920034721,-0.859317043834188,-0.967386156761437,1.95131911727387,1.20237558274483,2.3520213265171,-0.918681384922959,-0.367156438847152,-0.705895496145984,-0.227718160035478,0.261606634402628,0.696966562266496,-1.10237283572325,-0.525055243478929,-1.04479908258985,-0.883178463954595,-0.880683150305187,-1.0033262921562,-0.998250502278228,-0.970269487781199,-1.0252765561593,-0.67382472227974,-0.604256129715757,-1.04285632140561,-0.618798734357974,-0.481266294415748,-0.385138158926383,0.438295409917262,2.28554313529536,-0.150730791636834,0.514108477382899,-0.223635825085556,1.71309435524135,-0.27225714885236,-0.216005333922003,-0.0630694037036327,0.89074419639479,1.00516246794277,1.35662755076343,1.25310204879998,0.0769952368958052,0.354104476905523
TMEM119,Mg_1_1,Microglia,TMEM119,-0.448383173311454,-0.44201537498857,-0.311947325224644,-0.366004404414162,-0.402403400521272,-0.41500790399098,-0.453718438826654,-0.453718438826654,-0.453718438826654,-0.453718438826654,-0.252705722926379,-0.35523146560262,-0.395021187721653,-0.368106018068845,-0.343388822892231,-0.294062911301435,-0.37813650402136,3.72376199125566,3.88275603707933,4.02794191519256,-0.270591295753683,-0.33632155096745,-0.30979890993234,0.0478849638250734,0.325974580863032,0.541939309453708,-0.191977662357939,-0.204082401698134,-0.346689473695343,-0.213908296579832,-0.0396964124833623,-0.352336362082391,-0.393444198375871,-0.329883541219736,-0.151738382859338,0.0624512450054986,-0.313553204500019,0.652504937444055,-0.144145367201196,-0.367390961653115,-0.339730776767096,-0.0269193020527709,-0.170206409597118,-0.192696862208028,-0.453718438826654,-0.432887388403677,1.8580528007096,-0.0497728372672062,-0.326106855579459,-0.169348418180268,-0.177084709128874,-0.453718438826654,-0.453718438826654,-0.417076035858772,-0.453718438826654,-0.453718438826654
TREM2,Mg_1_1,Microglia,,-0.571256474655231,-0.572215737214646,-0.370057677397807,-0.480951412679022,-0.496071084523055,-0.50701247673036,-0.572215737214646,-0.572215737214646,-0.572215737214646,-0.572215737214646,-0.308625088375344,-0.472116330332193,-0.433547190621345,-0.492629774789684,-0.42894014114016,-0.267538656826112,-0.433884252542276,3.06133128960423,2.98630253242863,3.16949644213084,-0.289343403081937,-0.207907326686462,-0.215739533780227,1.81479207482752,1.58939071594642,2.82035984414809,-0.37939817480205,1.07840051663658,-0.401071160724561,-0.298215862337681,0.039132507020838,-0.330104562480053,-0.441142877432051,-0.383266174123327,-0.230706503396145,-0.110139482202482,-0.229585758491045,-0.310947367093331,-0.518662150539709,-0.561945108181304,-0.558753579661857,-0.0339438619438181,-0.0955588002531444,-0.180235842843747,-0.572215737214646,-0.564382532036429,1.7712455740402,0.0930108650370522,-0.292510741624953,-0.100489202890882,-0.151186861157713,-0.563648249108081,-0.572215737214646,-0.572215737214646,-0.562005049403008,-0.572215737214646
CMTM2,Granulocyte,Myeloid,CMTM2,0.0176484594419027,0.376755661182751,-0.17540010886507,-0.17136909805384,-0.111085523478909,-0.160647562196493,-0.249514577440362,-0.249514577440362,-0.249514577440362,-0.249514577440362,-0.134429452790896,-0.0888728776826991,-0.249514577440362,-0.249514577440362,-0.218036229410718,-0.192818612824725,-0.249514577440362,-0.184560628323076,0.148335343120386,0.0407935229657585,7.24930403086803,-0.249514577440362,0.0546479422691372,-0.249514577440362,-0.249514577440362,-0.249514577440362,-0.249514577440362,-0.224657542017839,-0.182171825655384,-0.249514577440362,-0.249514577440362,-0.21633697688991,-0.214828614993743,-0.167542662856586,-0.249514577440362,-0.202481955090193,-0.249514577440362,-0.184690339808288,0.0720518799504839,-0.0101320584601659,-0.0781143753679029,0.321737248597762,-0.0423591483594149,-0.222761137010034,-0.249514577440362,-0.148720685666907,0.340224703844349,-0.184067112905858,-0.249514577440362,0.355792102290671,-0.146575732718979,-0.172805249807658,-0.0937291171292327,-0.131921377938137,-0.249514577440362,-0.175397916861691
FCGR3B,Granulocyte,Myeloid,FCGR3B,-0.348690847057087,-0.348690847057087,-0.324423901753959,-0.348690847057087,-0.265246153949541,-0.317238950998347,-0.348690847057087,-0.348690847057087,-0.348690847057087,-0.348690847057087,-0.270079370109857,-0.212394172031127,-0.348690847057087,-0.324533081958615,-0.285992852874281,-0.199879098092006,-0.348690847057087,0.953824586937288,0.0885396700590681,0.603911270452433,6.89883875710955,0.690041080929913,-0.167132157750294,0.802457006286521,0.720852454645625,0.626379579444139,-0.348690847057087,-0.16156293879082,-0.0376640364203848,-0.302748827463228,-0.226096088631829,-0.319108840624242,-0.227644016366035,-0.271327041050938,-0.348690847057087,-0.0925502284166539,-0.348690847057087,-0.320486831132569,-0.150148737251334,-0.0741411147727293,-0.17425243412307,-0.231681373913784,-0.217663530116712,-0.259905707209436,-0.265361543031282,-0.317465592976205,0.68666139840992,-0.225688036256465,-0.348690847057087,-0.0539789962624449,-0.0787737466906446,-0.348690847057087,0.101770578895711,-0.219053429237944,-0.348690847057087,-0.348690847057087
IFITM2,Granulocyte,Myeloid,,-1.36956159973307,-1.37188155987007,-1.28828565716991,-1.31661171915841,-1.30636337259162,-1.35806147336822,-1.37188155987007,-1.27923158697859,-1.37188155987007,-1.1047227438845,-1.19297834390394,-1.30621440602726,-1.3070821251789,-1.31690356745002,-1.237863672385,-0.993245614663558,-1.2865605533869,-0.001613859466199,-0.362905479008196,-0.113803952165765,2.20474351758702,1.71602777990279,0.429009242557607,-0.403185638121629,-0.168532236070007,0.186790694693059,0.0153532294576436,0.5822025043862,1.10894900634616,0.358887039926549,0.375140135869078,-0.130631158468169,0.530630572078017,0.233022848818879,-0.916534110955501,-0.205585836719474,0.906989298998798,0.868799404002808,0.41723196907314,0.703856340212053,1.34029467867737,0.861556792259056,0.865127530841672,0.341003906968299,0.71911046287704,0.429840841082243,0.495351524338815,0.845803449146431,1.04335203775962,0.704513571222651,0.474054889727927,0.362125404190944,1.00650892624005,1.37409383778383,1.22218869240635,1.35956325703298
S100A8,Granulocyte,Myeloid,,-0.530748025492869,-0.534183896007342,-0.444594807747338,-0.495504969238411,-0.439011358345397,-0.507293812022365,-0.534183896007342,-0.534183896007342,-0.534183896007342,-0.534183896007342,-0.453725717374856,-0.449160703741821,-0.461238369070145,-0.48388162116618,-0.46129219453365,-0.364935929391173,-0.47324808192969,1.10881022407022,-0.155312280689049,-0.00134049361188796,4.54543000478852,1.62555826686913,4.10025147677534,1.45834673296443,1.06721517116441,0.814423259308513,0.120550911931851,0.00442705215764147,-0.471488907550854,-0.486889003137733,-0.291879738101048,-0.47077831456986,-0.492219949708865,-0.402098813137943,-0.458027724650973,-0.439541204467265,-0.308931174911249,-0.0935971353381691,-0.0699354479417082,-0.441545842535823,-0.413864946522577,0.240451976399641,-0.268191913515676,-0.0229708427017841,-0.425882636726855,-0.464456283842334,1.35893065682458,0.334131913348744,-0.177304853668048,0.24147182346484,-0.211711694879164,-0.476242337123199,-0.376516796336867,-0.457595334914073,-0.4979481964113,-0.408172532982953
ADGRE5,Monocyte_Nc,Myeloid,,-0.846944538824859,-0.971048389674814,0.333881606756787,-0.235574293048947,-0.531897543623304,-0.440400540573544,-0.905331294006908,-1.01341259853681,-1.01341259853681,-1.01341259853681,-0.553451253743268,-0.740552899553172,-0.670340249761235,-0.829705335722536,-0.776377775562759,-0.504507521964213,-0.822045564335619,0.785215357892602,-0.672799256197746,0.203322266391127,-0.13893715610958,3.26029156040076,1.18451697302906,0.605436836706192,0.281081167633084,0.209366042725723,-0.168097764206202,0.595693726583191,2.44280791618516,1.61100608493772,2.58110849151108,1.80364011347456,1.95477552984583,1.5552357820073,0.383455371607105,0.519518139375238,-0.241614028427058,-0.170423173601027,-0.143929958459641,-0.512072243156079,-0.474171758177976,0.550835728670751,0.181892393114453,-0.0132796704293859,-0.102021740343707,-0.144219640005791,-0.379053931448584,0.2017847761141,-0.531765586414879,-0.638941992026601,-0.821835328056082,-0.790774793412576,-0.841917445056728,-0.76508391031235,-0.898990715540754,-0.926520777573466
AIF1,Monocyte_Nc,Myeloid,,-0.704479097640789,-0.706197992267016,-0.500840347823923,-0.623211756576532,-0.654023282267369,-0.641988022172173,-0.707816905016256,-0.707816905016256,-0.707816905016256,-0.707816905016256,-0.530125986814154,-0.654240983751322,-0.613987660063394,-0.631697671985335,-0.624626991295856,-0.464796276368296,-0.602855934801092,2.11379004737118,1.72521831853025,1.82936783952451,0.0164100613852848,3.08534588562214,2.13324598950457,2.02611821478125,1.54283515626126,2.13544211748768,0.722419377467594,1.73148672474699,-0.55667436686405,-0.389931909603881,0.0555229094187536,-0.433852168120268,-0.527565520546107,-0.473481437167493,-0.232939157630658,-0.219729168571889,-0.354288926471527,-0.257600848466743,-0.405781716011031,-0.629618824329671,-0.619647561234515,0.159233324451819,-0.109938944948146,-0.210035727532707,-0.666199600955963,-0.627461874459031,1.73212479150028,0.23237796283764,-0.300619179694475,0.00719954047783769,-0.169432237882127,-0.679012284305973,-0.634734099921173,-0.641923622862595,-0.682184212759177,-0.641145247137564
CD48,Monocyte_Nc,Myeloid,,-0.583185964585456,-0.59071621844034,-0.589806427487824,-0.580669061561219,-0.593261887779508,-0.589290855649389,-0.552798845369898,-0.593261887779508,-0.593261887779508,-0.593261887779508,-0.572460379877406,-0.588952966024301,-0.575797655762827,-0.593261887779508,-0.584249151678049,-0.578002034791945,-0.546506746480825,-0.0110627901467939,-0.497018285403781,-0.234075780507279,-0.533761246937756,3.76606697066341,1.46789705910722,0.645959717254792,0.341396380671742,0.733166972046037,0.29496496995742,1.59663298470121,1.72455802257757,1.99323715222095,1.38568580894461,1.73193683917727,2.0375022630849,1.90663517549666,0.0555951350064232,1.85693302774875,-0.56268931554704,-0.527826277573195,-0.478367992395326,-0.559858563442941,-0.57495511449617,-0.37770872944939,-0.571624127878927,-0.548384853207128,-0.531765182076845,-0.579625802508537,-0.331185885624622,-0.347976253499702,-0.549408710907786,-0.468155300906324,-0.581276872924027,-0.58293288040732,-0.460277505953229,-0.573976982552249,-0.593261887779508,-0.562246389926059
CD52,Monocyte_Nc,Myeloid,,-0.537448657150901,-0.516283631083587,-0.532752818058452,-0.538023427917581,-0.540250568078168,-0.53701687329065,-0.540250568078168,-0.540250568078168,-0.540250568078168,-0.540250568078168,-0.525815257304924,-0.537197465030786,-0.533286920362116,-0.534296821394489,-0.533813410721581,-0.524384532759978,-0.514726274561116,-0.420157790016615,-0.524395570016318,-0.505060526241842,-0.520185236627427,3.03275554165331,0.673603525563964,-0.176893794734827,-0.076845775851306,-0.269084621591803,0.285182155703111,-0.0620312141074754,1.35160788573978,2.54296652975679,2.24935507281549,1.93229838152802,2.22812045126466,2.13347861880897,0.169836154600822,3.01826285778916,-0.448289999235621,-0.400006627717235,-0.326305326332238,-0.517165072275021,-0.532354454719024,-0.238719689581007,-0.473486413238004,-0.458644957267077,-0.498631257190078,-0.520642593720292,-0.315306852676392,-0.227944419875836,-0.294761621809254,-0.422735277989727,-0.449330940727079,-0.500252190733385,0.0626901398564624,-0.401856934892738,-0.540250568078168,-0.492518657807769
